#
#  Z   A s fl     Mexp      Err       Mth    beta20  beta22  Gamma  beta30  beta32  beta4    Rch
#                [MeV]     [MeV]     [MeV]                                                   [fm]
#----------------------------------------------------------------------------------------------------
   0   1 n  2     8.071     0.000
 113 326 Nh 0                       314.220   0.290   0.040  11.040   0.000   0.000   0.040   6.493
 113 327 Nh 0                       318.540   0.280   0.040  11.420   0.000   0.000   0.040   6.492
 113 328 Nh 0                       324.550   0.270   0.020   5.980   0.000   0.000   0.040   6.487
 113 329 Nh 0                       329.080   0.260   0.040  12.270   0.000   0.000   0.030   6.490
 113 330 Nh 0                       334.960   0.250   0.010   3.240   0.000   0.000   0.030   6.484
 113 331 Nh 0                       339.600   0.250   0.010   3.240   0.000   0.000   0.020   6.490
 113 332 Nh 0                       345.690   0.240   0.010   3.370   0.000   0.000   0.020   6.489
 113 333 Nh 0                       350.680   0.240   0.020   6.720   0.000   0.000   0.020   6.496
 113 334 Nh 0                       356.860   0.250   0.000   0.000   0.000   0.000   0.010   6.507
 113 335 Nh 0                       361.910   0.250   0.000   0.000   0.000   0.000   0.000   6.513
 113 336 Nh 0                       368.410   0.240   0.000   0.000   0.000   0.000   0.010   6.512
 113 337 Nh 0                       373.670   0.230   0.010   3.520   0.000   0.000   0.020   6.512
 113 338 Nh 0                       380.250   0.230   0.010   3.520   0.000   0.000   0.030   6.519
 113 339 Nh 0                       385.580   0.220   0.010   3.680   0.000   0.000   0.030   6.519
 113 340 Nh 0                       392.350   0.210   0.020   7.670   0.000   0.000   0.050   6.520
 113 341 Nh 0                       397.720   0.210   0.020   7.670   0.000   0.000   0.050   6.527
 113 342 Nh 0                       404.470   0.210   0.020   7.670   0.000   0.000   0.060   6.534
 113 343 Nh 0                       410.100   0.210   0.020   7.670   0.000   0.000   0.060   6.540
 113 344 Nh 0                       416.940   0.210   0.000   0.000   0.000   0.000   0.060   6.545
 113 345 Nh 0                       422.830   0.200   0.000   0.000   0.000   0.000   0.070   6.544
 113 346 Nh 0                       429.850   0.200   0.000   0.000   0.000   0.000   0.080   6.550
 113 347 Nh 0                       435.970   0.200   0.000   0.000   0.000   0.000   0.070   6.556
 113 348 Nh 0                       443.280   0.200   0.000   0.000   0.000   0.000   0.080   6.563
 113 349 Nh 0                       449.660   0.180   0.000   0.000   0.000   0.000   0.080   6.556
 113 350 Nh 0                       457.280   0.180   0.020   8.930   0.000   0.000   0.080   6.564
 113 351 Nh 0                       463.610   0.180   0.000   0.000   0.000   0.000   0.080   6.568
 113 352 Nh 0                       471.260   0.170   0.010   4.760   0.000   0.000   0.080   6.569
 113 353 Nh 0                       477.850   0.160   0.020  10.020   0.000   0.000   0.070   6.571
 113 354 Nh 0                       485.640   0.160   0.010   5.050   0.000   0.000   0.070   6.576
 113 355 Nh 0                       492.070   0.130   0.020  12.270   0.000   0.000   0.060   6.571
 113 356 Nh 0                       499.570   0.110   0.050  32.730   0.000   0.000   0.030   6.573
 113 357 Nh 0                       506.220   0.090   0.070  47.720   0.000   0.000   0.020   6.576
 113 358 Nh 0                       513.630   0.090   0.050  38.160   0.000   0.000   0.030   6.576
 113 359 Nh 0                       520.310   0.080   0.050  41.470   0.000   0.000   0.030   6.578
 113 360 Nh 0                       527.920   0.070   0.060  50.480   0.000   0.000   0.020   6.582
 113 361 Nh 0                       534.720   0.070   0.060  50.480   0.000   0.000   0.020   6.587
 113 362 Nh 0                       542.530   0.060   0.060  54.740   0.000   0.000   0.020   6.590
 113 363 Nh 0                       549.340   0.050   0.051  55.270   0.000   0.000   0.020   6.590
 113 364 Nh 0                       557.190   0.050   0.051  55.270   0.000   0.000   0.030   6.595
 113 365 Nh 0                       564.170   0.040   0.041  55.400   0.000   0.000   0.020   6.595
 113 366 Nh 0                       572.100   0.040   0.040  54.740   0.000   0.000   0.030   6.599
 113 367 Nh 0                       579.230   0.030   0.030  54.740   0.000   0.000   0.020   6.600
 113 368 Nh 0                       587.330   0.027   0.011  29.950   0.000   0.000   0.010   6.602
 113 369 Nh 0                       594.400   0.010   0.000   0.000   0.000   0.000   0.000   6.604
 113 370 Nh 0                       602.300   0.020   0.011  37.880   0.000   0.000   0.010   6.608
 113 371 Nh 0                       609.360   0.000   0.000   0.000   0.000   0.000   0.000   6.610
 113 372 Nh 0                       618.260   0.000   0.000   0.000   0.000   0.000   0.040   6.611
 113 373 Nh 0                       626.360   0.000   0.000   0.000   0.000   0.000   0.020   6.619
 113 374 Nh 0                       635.510   0.010   0.010  54.740   0.000   0.000   0.040   6.623
 113 375 Nh 0                       645.120   0.120   0.140  58.780   0.000   0.000   0.050   6.728
 113 376 Nh 0                       653.600   0.220   0.110  35.260   0.000   0.000   0.090   6.754
 113 377 Nh 0                       660.870   0.250   0.100  29.500   0.000   0.000   0.120   6.774
 113 378 Nh 0                       669.570   0.250   0.090  26.980   0.000   0.000   0.120   6.773
 113 379 Nh 0                       678.300   0.050   0.010  15.790   0.000   0.000   0.030   6.655
 113 380 Nh 0                       685.680   0.250   0.100  29.500   0.000   0.000   0.110   6.786
 113 382 Nh 0                       701.940   0.260   0.080  23.520   0.000   0.000   0.100   6.794
 114 276 Fl 0                       162.040   0.230   0.000   0.000   0.000   0.000   0.060   6.179
 114 277 Fl 0                       162.840   0.230   0.000   0.000   0.000   0.000   0.060   6.186
 114 278 Fl 0                       162.840   0.220   0.010   3.680   0.000   0.000   0.070   6.186
 114 279 Fl 0                       164.250   0.220   0.010   3.680   0.000   0.000   0.070   6.193
 114 280 Fl 0                       164.450   0.210   0.010   3.850   0.000   0.000   0.070   6.193
 114 281 Fl 0                       166.190   0.200   0.000   0.000   0.000   0.000   0.080   6.194
 114 282 Fl 0                       166.670   0.190   0.010   4.260   0.000   0.000   0.070   6.195
 114 283 Fl 0                       168.750   0.190   0.030  12.590   0.000   0.000   0.070   6.204
 114 284 Fl 1   168.779     0.656   169.190   0.170   0.030  14.010   0.000   0.000   0.060   6.199
 114 285 Fl 1   170.932     0.404   171.230   0.150   0.040  20.660   0.000   0.000   0.050   6.197
 114 286 Fl 1   171.606     0.549   171.900   0.150   0.030  15.790   0.000   0.000   0.060   6.201
 114 287 Fl 1   173.929     0.617   174.080   0.140   0.010   5.770   0.000   0.000   0.060   6.201
 114 288 Fl 1   174.917     0.763   175.030   0.110   0.050  32.730   0.000   0.000   0.030   6.198
 114 289 Fl 1   177.465     0.511   177.340   0.110   0.000   0.000   0.000   0.000   0.050   6.200
 114 290 Fl 1   178.731     0.700   178.480   0.080   0.060  46.690   0.000   0.000   0.020   6.203
 114 291 Fl 1   181.500     0.700   180.830   0.060   0.061  55.180   0.000   0.000   0.010   6.204
 114 292 Fl 0                       182.380   0.050   0.061  59.900   0.000   0.000   0.010   6.208
 114 293 Fl 0                       185.190   0.060   0.051  50.240   0.000   0.000   0.020   6.212
 114 294 Fl 0                       186.850   0.500   0.001   0.160   0.000   0.000   0.220   6.463
 114 295 Fl 0                       189.970   0.510   0.001   0.160   0.000   0.000   0.220   6.479
 114 296 Fl 0                       191.690   0.510   0.003   0.480   0.000   0.000   0.220   6.484
 114 297 Fl 0                       195.240   0.500   0.000   0.000   0.000   0.000   0.210   6.481
 114 298 Fl 0                       197.090   0.510   0.000   0.000   0.000   0.000   0.220   6.495
 114 299 Fl 0                       200.930   0.490   0.000   0.000   0.000   0.000   0.180   6.483
 114 300 Fl 0                       202.910   0.490   0.001   0.170   0.000   0.000   0.180   6.490
 114 301 Fl 0                       206.830   0.490   0.000   0.000   0.000   0.000   0.170   6.497
 114 302 Fl 0                       209.080   0.480   0.010   1.690   0.000   0.000   0.160   6.495
 114 303 Fl 0                       213.120   0.470   0.010   1.720   0.000   0.000   0.140   6.493
 114 304 Fl 0                       215.550   0.470   0.010   1.720   0.000   0.000   0.130   6.499
 114 305 Fl 0                       219.770   0.460   0.000   0.000   0.000   0.000   0.120   6.496
 114 306 Fl 0                       222.340   0.460   0.010   1.760   0.000   0.000   0.110   6.504
 114 307 Fl 0                       226.800   0.450   0.010   1.800   0.000   0.000   0.100   6.500
 114 308 Fl 0                       229.500   0.440   0.010   1.840   0.000   0.000   0.090   6.499
 114 309 Fl 0                       234.120   0.440   0.010   1.840   0.000   0.000   0.080   6.506
 114 310 Fl 0                       236.980   0.430   0.000   0.000   0.000   0.000   0.070   6.503
 114 311 Fl 0                       241.790   0.430   0.000   0.000   0.000   0.000   0.070   6.510
 114 312 Fl 0                       244.800   0.430   0.000   0.000   0.000   0.000   0.070   6.516
 114 313 Fl 0                       249.760   0.430   0.010   1.880   0.000   0.000   0.060   6.524
 114 314 Fl 0                       252.910   0.400   0.000   0.000   0.000   0.000   0.070   6.503
 114 315 Fl 0                       257.920   0.310   0.060  15.310   0.000   0.000   0.110   6.453
 114 316 Fl 0                       261.120   0.310   0.060  15.310   0.000   0.000   0.100   6.459
 114 317 Fl 0                       266.180   0.310   0.060  15.310   0.000   0.000   0.100   6.465
 114 318 Fl 0                       269.510   0.310   0.050  12.850   0.000   0.000   0.090   6.467
 114 319 Fl 0                       274.740   0.310   0.050  12.850   0.000   0.000   0.090   6.473
 114 320 Fl 0                       278.240   0.300   0.050  13.260   0.000   0.000   0.080   6.471
 114 321 Fl 0                       283.620   0.300   0.050  13.260   0.000   0.000   0.070   6.477
 114 322 Fl 0                       287.340   0.290   0.040  11.040   0.000   0.000   0.070   6.473
 114 323 Fl 0                       292.800   0.290   0.040  11.040   0.000   0.000   0.060   6.479
 114 324 Fl 0                       296.740   0.290   0.040  11.040   0.000   0.000   0.060   6.485
 114 325 Fl 0                       302.350   0.280   0.050  14.170   0.000   0.000   0.050   6.486
 114 326 Fl 0                       306.410   0.280   0.040  11.420   0.000   0.000   0.050   6.490
 114 327 Fl 0                       312.150   0.280   0.040  11.420   0.000   0.000   0.040   6.495
 114 328 Fl 0                       316.340   0.280   0.040  11.420   0.000   0.000   0.040   6.502
 114 329 Fl 0                       322.250   0.280   0.030   8.620   0.000   0.000   0.040   6.506
 114 330 Fl 0                       326.580   0.260   0.040  12.270   0.000   0.000   0.030   6.500
 114 331 Fl 0                       332.490   0.270   0.030   8.930   0.000   0.000   0.020   6.511
 114 332 Fl 0                       337.010   0.250   0.010   3.240   0.000   0.000   0.020   6.500
 114 333 Fl 0                       342.950   0.250   0.010   3.240   0.000   0.000   0.020   6.507
 114 334 Fl 0                       347.700   0.250   0.010   3.240   0.000   0.000   0.020   6.511
 114 335 Fl 0                       353.870   0.250   0.000   0.000   0.000   0.000   0.000   6.517
 114 336 Fl 0                       358.750   0.240   0.000   0.000   0.000   0.000   0.000   6.516
 114 337 Fl 0                       365.140   0.230   0.000   0.000   0.000   0.000   0.010   6.516
 114 338 Fl 0                       370.210   0.230   0.010   3.520   0.000   0.000   0.020   6.522
 114 339 Fl 0                       376.670   0.230   0.000   0.000   0.000   0.000   0.020   6.528
 114 340 Fl 0                       381.850   0.220   0.010   3.680   0.000   0.000   0.030   6.529
 114 341 Fl 0                       388.400   0.220   0.010   3.680   0.000   0.000   0.040   6.536
 114 342 Fl 0                       393.690   0.220   0.020   7.330   0.000   0.000   0.050   6.543
 114 343 Fl 0                       400.350   0.210   0.010   3.850   0.000   0.000   0.050   6.543
 114 344 Fl 0                       405.790   0.210   0.010   3.850   0.000   0.000   0.060   6.548
 114 345 Fl 0                       412.500   0.200   0.000   0.000   0.000   0.000   0.060   6.548
 114 346 Fl 0                       418.250   0.200   0.010   4.040   0.000   0.000   0.070   6.554
 114 347 Fl 0                       425.160   0.200   0.000   0.000   0.000   0.000   0.070   6.561
 114 348 Fl 0                       431.090   0.200   0.000   0.000   0.000   0.000   0.080   6.566
 114 349 Fl 0                       438.260   0.200   0.000   0.000   0.000   0.000   0.080   6.573
 114 350 Fl 0                       444.480   0.180   0.000   0.000   0.000   0.000   0.080   6.566
 114 351 Fl 0                       451.850   0.180   0.000   0.000   0.000   0.000   0.080   6.572
 114 352 Fl 0                       458.180   0.180   0.000   0.000   0.000   0.000   0.080   6.577
 114 353 Fl 0                       465.780   0.170   0.010   4.760   0.000   0.000   0.080   6.579
 114 354 Fl 0                       472.120   0.160   0.000   0.000   0.000   0.000   0.080   6.579
 114 355 Fl 0                       479.790   0.130   0.040  23.520   0.000   0.000   0.050   6.577
 114 356 Fl 0                       486.090   0.100   0.070  44.710   0.000   0.000   0.020   6.578
 114 357 Fl 0                       493.440   0.100   0.050  35.260   0.000   0.000   0.030   6.578
 114 358 Fl 0                       499.760   0.090   0.070  47.720   0.000   0.000   0.020   6.585
 114 359 Fl 0                       507.170   0.090   0.060  43.310   0.000   0.000   0.020   6.586
 114 360 Fl 0                       513.670   0.070   0.070  54.740   0.000   0.000   0.010   6.589
 114 361 Fl 0                       521.250   0.060   0.060  54.740   0.000   0.000   0.010   6.589
 114 362 Fl 0                       527.880   0.060   0.060  54.740   0.000   0.000   0.010   6.593
 114 363 Fl 0                       535.550   0.050   0.060  59.490   0.000   0.000   0.010   6.596
 114 364 Fl 0                       542.340   0.048   0.058  59.660   0.000   0.000   0.020   6.600
 114 365 Fl 0                       550.060   0.041   0.050  59.890   0.000   0.000   0.030   6.602
 114 366 Fl 0                       557.050   0.049   0.046  53.010   0.000   0.000   0.030   6.605
 114 367 Fl 0                       564.850   0.040   0.040  54.740   0.000   0.000   0.030   6.607
 114 368 Fl 0                       571.990   0.032   0.021  42.860   0.000   0.000   0.020   6.607
 114 369 Fl 0                       579.940   0.030   0.000   0.000   0.000   0.000   0.010   6.610
 114 370 Fl 0                       586.800   0.000   0.000   0.000   0.000   0.000   0.000   6.612
 114 371 Fl 0                       594.550   0.010   0.000   0.000   0.000   0.000   0.000   6.616
 114 372 Fl 0                       601.600   0.000   0.000   0.000   0.000   0.000   0.000   6.620
 114 373 Fl 0                       610.500   0.000   0.000   0.000   0.000   0.000   0.030   6.620
 114 374 Fl 0                       618.440   0.000   0.000   0.000   0.000   0.000   0.010   6.629
 114 375 Fl 0                       627.390   0.000   0.000   0.000   0.000   0.000   0.040   6.631
 114 376 Fl 0                       635.410   0.000   0.000   0.000   0.000   0.000   0.020   6.639
 114 377 Fl 0                       645.280   0.120   0.140  58.780   0.000   0.000   0.060   6.740
 114 378 Fl 0                       652.350   0.210   0.110  36.530   0.000   0.000   0.090   6.766
 114 379 Fl 0                       661.610   0.020   0.010  35.260   0.000   0.000   0.060   6.653
 114 380 Fl 0                       668.200   0.250   0.100  29.500   0.000   0.000   0.120   6.794
 114 381 Fl 0                       676.870   0.250   0.100  29.500   0.000   0.000   0.110   6.796
 114 382 Fl 0                       684.270   0.250   0.090  26.980   0.000   0.000   0.110   6.798
 114 383 Fl 0                       692.980   0.260   0.080  23.520   0.000   0.000   0.110   6.804
 115 281 Mc 0                       171.820   0.200   0.000   0.000   0.000   0.000   0.080   6.199
 115 282 Mc 0                       173.400   0.190   0.010   4.260   0.000   0.000   0.080   6.200
 115 283 Mc 0                       173.560   0.190   0.010   4.260   0.000   0.000   0.080   6.206
 115 284 Mc 0                       175.320   0.180   0.010   4.490   0.000   0.000   0.080   6.208
 115 285 Mc 0                       176.350   0.540   0.000   0.000   0.000   0.000   0.320   6.451
 115 286 Mc 0                       177.660   0.150   0.030  15.790   0.000   0.000   0.060   6.205
 115 287 Mc 1   177.748     0.443   178.200   0.140   0.040  22.000   0.000   0.000   0.050   6.207
 115 288 Mc 1   179.666     0.536   180.120   0.140   0.000   0.000   0.000   0.000   0.070   6.211
 115 289 Mc 1   180.683     0.776   181.020   0.110   0.050  32.730   0.000   0.000   0.030   6.208
 115 290 Mc 1   182.792     0.592   183.090   0.110   0.000   0.000   0.000   0.000   0.050   6.210
 115 291 Mc 1   184.180     0.735   184.130   0.070   0.070  54.740   0.000   0.000   0.010   6.213
 115 292 Mc 1   186.600     0.700   186.300   0.060   0.071  59.140   0.000   0.000   0.010   6.217
 115 293 Mc 0                       187.690   0.050   0.061  59.900   0.000   0.000   0.010   6.217
 115 294 Mc 0                       190.380   0.043   0.050  58.700   0.000   0.000   0.020   6.219
 115 295 Mc 0                       192.130   0.040   0.041  55.400   0.000   0.000   0.010   6.222
 115 296 Mc 0                       194.870   0.510   0.003   0.480   0.000   0.000   0.220   6.489
 115 297 Mc 0                       196.400   0.510   0.003   0.480   0.000   0.000   0.220   6.493
 115 298 Mc 0                       199.560   0.550   0.000   0.000   0.000   0.000   0.280   6.537
 115 299 Mc 0                       201.470   0.510   0.000   0.000   0.000   0.000   0.220   6.506
 115 300 Mc 0                       204.920   0.537   0.000   0.000   0.000   0.000   0.260   6.535
 115 301 Mc 0                       206.980   0.500   0.001   0.160   0.000   0.000   0.190   6.508
 115 302 Mc 0                       210.680   0.490   0.003   0.500   0.000   0.000   0.170   6.506
 115 303 Mc 0                       212.850   0.480   0.020   3.370   0.000   0.000   0.160   6.506
 115 304 Mc 0                       216.700   0.480   0.010   1.690   0.000   0.000   0.150   6.511
 115 305 Mc 0                       219.000   0.480   0.030   5.050   0.000   0.000   0.140   6.522
 115 306 Mc 0                       223.240   0.480   0.030   5.050   0.000   0.000   0.140   6.530
 115 307 Mc 0                       225.500   0.470   0.020   3.440   0.000   0.000   0.120   6.525
 115 308 Mc 0                       229.900   0.460   0.030   5.270   0.000   0.000   0.110   6.524
 115 309 Mc 0                       232.410   0.460   0.030   5.270   0.000   0.000   0.110   6.530
 115 310 Mc 0                       236.810   0.450   0.010   1.800   0.000   0.000   0.080   6.527
 115 311 Mc 0                       239.560   0.450   0.000   0.000   0.000   0.000   0.080   6.533
 115 312 Mc 0                       244.230   0.450   0.020   3.600   0.000   0.000   0.080   6.540
 115 313 Mc 0                       247.110   0.430   0.000   0.000   0.000   0.000   0.060   6.527
 115 314 Mc 0                       251.980   0.420   0.010   1.930   0.000   0.000   0.060   6.525
 115 315 Mc 0                       255.200   0.290   0.070  18.850   0.000   0.000   0.100   6.447
 115 316 Mc 0                       259.890   0.300   0.070  18.260   0.000   0.000   0.100   6.460
 115 317 Mc 0                       262.980   0.310   0.060  15.310   0.000   0.000   0.090   6.468
 115 318 Mc 0                       267.860   0.290   0.060  16.310   0.000   0.000   0.090   6.460
 115 319 Mc 0                       271.080   0.300   0.060  15.790   0.000   0.000   0.080   6.473
 115 320 Mc 0                       276.130   0.300   0.050  13.260   0.000   0.000   0.080   6.475
 115 321 Mc 0                       279.500   0.300   0.050  13.260   0.000   0.000   0.080   6.481
 115 322 Mc 0                       284.800   0.290   0.050  13.700   0.000   0.000   0.060   6.479
 115 323 Mc 0                       288.300   0.300   0.050  13.260   0.000   0.000   0.070   6.492
 115 324 Mc 0                       293.560   0.290   0.050  13.700   0.000   0.000   0.060   6.491
 115 325 Mc 0                       297.350   0.280   0.050  14.170   0.000   0.000   0.050   6.490
 115 326 Mc 0                       302.820   0.290   0.050  13.700   0.000   0.000   0.050   6.503
 115 327 Mc 0                       306.730   0.290   0.050  13.700   0.000   0.000   0.040   6.509
 115 328 Mc 0                       312.340   0.270   0.050  14.680   0.000   0.000   0.040   6.502
 115 329 Mc 0                       316.400   0.270   0.050  14.680   0.000   0.000   0.030   6.508
 115 330 Mc 0                       322.140   0.270   0.050  14.680   0.000   0.000   0.030   6.514
 115 331 Mc 0                       326.320   0.270   0.040  11.830   0.000   0.000   0.030   6.517
 115 332 Mc 0                       332.160   0.270   0.040  11.830   0.000   0.000   0.020   6.523
 115 333 Mc 0                       336.640   0.260   0.030   9.270   0.000   0.000   0.030   6.519
 115 334 Mc 0                       342.430   0.250   0.010   3.240   0.000   0.000   0.020   6.516
 115 335 Mc 0                       347.060   0.250   0.010   3.240   0.000   0.000   0.010   6.521
 115 336 Mc 0                       353.130   0.240   0.000   0.000   0.000   0.000   0.000   6.520
 115 337 Mc 0                       357.830   0.240   0.000   0.000   0.000   0.000   0.000   6.526
 115 338 Mc 0                       364.080   0.230   0.000   0.000   0.000   0.000   0.010   6.525
 115 339 Mc 0                       368.980   0.230   0.010   3.520   0.000   0.000   0.020   6.532
 115 340 Mc 0                       375.330   0.230   0.000   0.000   0.000   0.000   0.020   6.538
 115 341 Mc 0                       380.370   0.230   0.010   3.520   0.000   0.000   0.030   6.545
 115 342 Mc 0                       386.730   0.220   0.010   3.680   0.000   0.000   0.040   6.546
 115 343 Mc 0                       391.830   0.210   0.020   7.670   0.000   0.000   0.050   6.547
 115 344 Mc 0                       398.280   0.210   0.020   7.670   0.000   0.000   0.060   6.554
 115 345 Mc 0                       403.660   0.210   0.020   7.670   0.000   0.000   0.060   6.560
 115 346 Mc 0                       410.180   0.200   0.000   0.000   0.000   0.000   0.070   6.557
 115 347 Mc 0                       415.770   0.200   0.000   0.000   0.000   0.000   0.070   6.563
 115 348 Mc 0                       422.500   0.200   0.000   0.000   0.000   0.000   0.080   6.571
 115 349 Mc 0                       428.300   0.200   0.000   0.000   0.000   0.000   0.080   6.576
 115 350 Mc 0                       435.260   0.190   0.010   4.260   0.000   0.000   0.090   6.576
 115 351 Mc 0                       441.340   0.190   0.000   0.000   0.000   0.000   0.080   6.581
 115 352 Mc 0                       448.580   0.180   0.010   4.490   0.000   0.000   0.090   6.581
 115 353 Mc 0                       454.810   0.170   0.000   0.000   0.000   0.000   0.080   6.580
 115 354 Mc 0                       462.260   0.170   0.000   0.000   0.000   0.000   0.090   6.587
 115 355 Mc 0                       468.510   0.160   0.000   0.000   0.000   0.000   0.080   6.587
 115 356 Mc 0                       475.990   0.160   0.010   5.050   0.000   0.000   0.090   6.593
 115 357 Mc 0                       482.370   0.090   0.070  47.720   0.000   0.000   0.020   6.583
 115 358 Mc 0                       489.640   0.090   0.070  47.720   0.000   0.000   0.020   6.588
 115 359 Mc 0                       495.830   0.070   0.070  54.740   0.000   0.000   0.010   6.588
 115 360 Mc 0                       503.140   0.090   0.060  43.310   0.000   0.000   0.020   6.594
 115 361 Mc 0                       509.570   0.080   0.061  47.160   0.000   0.000   0.020   6.596
 115 362 Mc 0                       517.050   0.070   0.060  50.480   0.000   0.000   0.020   6.598
 115 363 Mc 0                       523.600   0.070   0.059  50.010   0.000   0.000   0.020   6.602
 115 364 Mc 0                       531.290   0.072   0.050  44.480   0.000   0.000   0.030   6.605
 115 365 Mc 0                       537.840   0.050   0.051  55.270   0.000   0.000   0.020   6.606
 115 366 Mc 0                       545.520   0.042   0.050  59.290   0.000   0.000   0.030   6.609
 115 367 Mc 0                       552.320   0.040   0.041  55.400   0.000   0.000   0.020   6.611
 115 368 Mc 0                       560.080   0.040   0.040  54.740   0.000   0.000   0.030   6.615
 115 369 Mc 0                       567.060   0.030   0.030  54.740   0.000   0.000   0.020   6.616
 115 370 Mc 0                       574.940   0.017   0.001   4.760   0.000   0.000   0.010   6.617
 115 371 Mc 0                       581.820   0.008   0.010  60.500   0.000   0.000   0.000   6.620
 115 372 Mc 0                       589.440   0.000   0.000   0.000   0.000   0.000   0.000   6.624
 115 373 Mc 0                       596.480   0.000   0.000   0.000   0.000   0.000   0.000   6.626
 115 374 Mc 0                       605.400   0.000   0.000   0.000   0.000   0.000   0.030   6.628
 115 375 Mc 0                       613.100   0.000   0.000   0.000   0.000   0.000   0.000   6.637
 115 376 Mc 0                       622.010   0.000   0.000   0.000   0.000   0.000   0.030   6.639
 116 283 Lv 0                       179.620   0.200   0.000   0.000   0.000   0.000   0.080   6.217
 116 284 Lv 0                       179.710   0.180   0.000   0.000   0.000   0.000   0.080   6.210
 116 285 Lv 0                       181.310   0.180   0.010   4.490   0.000   0.000   0.080   6.218
 116 286 Lv 0                       181.430   0.170   0.000   0.000   0.000   0.000   0.070   6.217
 116 287 Lv 0                       183.050   0.140   0.030  16.860   0.000   0.000   0.050   6.210
 116 288 Lv 0                       183.320   0.140   0.000   0.000   0.000   0.000   0.060   6.214
 116 289 Lv 1   184.457     0.503   185.070   0.120   0.030  19.470   0.000   0.000   0.050   6.213
 116 290 Lv 1   185.028     0.552   185.570   0.100   0.060  40.320   0.000   0.000   0.020   6.217
 116 291 Lv 1   187.244     0.623   187.500   0.110   0.010   7.330   0.000   0.000   0.050   6.219
 116 292 Lv 1   188.133     0.763   188.120   0.530   0.000   0.000   0.000   0.000   0.270   6.488
 116 293 Lv 1   190.568     0.515   190.250   0.057   0.070  60.070   0.000   0.000   0.010   6.226
 116 294 Lv 0                       191.470   0.050   0.061  59.900   0.000   0.000   0.010   6.227
 116 295 Lv 0                       193.960   0.042   0.050  59.290   0.000   0.000   0.020   6.228
 116 296 Lv 0                       195.560   0.040   0.041  55.400   0.000   0.000   0.010   6.231
 116 297 Lv 0                       197.810   0.520   0.003   0.470   0.000   0.000   0.230   6.510
 116 298 Lv 0                       199.190   0.540   0.000   0.000   0.000   0.000   0.260   6.533
 116 299 Lv 0                       202.220   0.550   0.003   0.440   0.000   0.000   0.270   6.548
 116 300 Lv 0                       203.910   0.540   0.000   0.000   0.000   0.000   0.260   6.543
 116 301 Lv 0                       207.200   0.540   0.001   0.150   0.000   0.000   0.250   6.550
 116 302 Lv 0                       209.070   0.564   0.001   0.140   0.000   0.000   0.300   6.576
 116 303 Lv 0                       212.730   0.540   0.002   0.300   0.000   0.000   0.240   6.563
 116 304 Lv 0                       214.710   0.564   0.003   0.430   0.000   0.000   0.290   6.588
 116 305 Lv 0                       218.590   0.490   0.020   3.300   0.000   0.000   0.160   6.533
 116 306 Lv 0                       220.690   0.480   0.030   5.050   0.000   0.000   0.140   6.533
 116 307 Lv 0                       224.660   0.480   0.020   3.370   0.000   0.000   0.140   6.537
 116 308 Lv 0                       226.890   0.480   0.030   5.050   0.000   0.000   0.130   6.546
 116 309 Lv 0                       231.130   0.480   0.030   5.050   0.000   0.000   0.120   6.554
 116 310 Lv 0                       233.520   0.470   0.020   3.440   0.000   0.000   0.110   6.549
 116 311 Lv 0                       237.870   0.460   0.010   1.760   0.000   0.000   0.090   6.546
 116 312 Lv 0                       240.500   0.450   0.010   1.800   0.000   0.000   0.080   6.543
 116 313 Lv 0                       245.010   0.450   0.020   3.600   0.000   0.000   0.080   6.551
 116 314 Lv 0                       247.800   0.440   0.010   1.840   0.000   0.000   0.070   6.546
 116 315 Lv 0                       252.420   0.440   0.010   1.840   0.000   0.000   0.060   6.554
 116 316 Lv 0                       255.530   0.310   0.070  17.710   0.000   0.000   0.110   6.471
 116 317 Lv 0                       260.110   0.320   0.070  17.190   0.000   0.000   0.110   6.485
 116 318 Lv 0                       263.050   0.310   0.060  15.310   0.000   0.000   0.100   6.479
 116 319 Lv 0                       267.830   0.310   0.060  15.310   0.000   0.000   0.100   6.485
 116 320 Lv 0                       270.910   0.310   0.060  15.310   0.000   0.000   0.090   6.490
 116 321 Lv 0                       275.860   0.310   0.050  12.850   0.000   0.000   0.090   6.493
 116 322 Lv 0                       279.130   0.290   0.050  13.700   0.000   0.000   0.080   6.484
 116 323 Lv 0                       284.240   0.310   0.050  12.850   0.000   0.000   0.070   6.505
 116 324 Lv 0                       287.620   0.290   0.050  13.700   0.000   0.000   0.070   6.496
 116 325 Lv 0                       292.790   0.290   0.050  13.700   0.000   0.000   0.060   6.502
 116 326 Lv 0                       296.440   0.290   0.050  13.700   0.000   0.000   0.050   6.508
 116 327 Lv 0                       301.760   0.280   0.050  14.170   0.000   0.000   0.050   6.507
 116 328 Lv 0                       305.560   0.290   0.050  13.700   0.000   0.000   0.040   6.520
 116 329 Lv 0                       311.070   0.270   0.050  14.680   0.000   0.000   0.040   6.513
 116 330 Lv 0                       314.980   0.280   0.040  11.420   0.000   0.000   0.030   6.522
 116 331 Lv 0                       320.590   0.270   0.050  14.680   0.000   0.000   0.030   6.524
 116 332 Lv 0                       324.690   0.260   0.040  12.270   0.000   0.000   0.030   6.520
 116 333 Lv 0                       330.380   0.270   0.030   8.930   0.000   0.000   0.020   6.531
 116 334 Lv 0                       334.720   0.260   0.040  12.270   0.000   0.000   0.030   6.532
